x,y,z,radius
-866.509,-6.92996,-31.5029,12
-870.355,-6.92996,-35.0447,12
-872.523,-6.92342,-37.6445,12
-875.913,-6.95039,-41.7088,12
-877.84,-7.05982,-44.5283,12
-880.443,-7.29123,-49.52,12
-882.023,-7.43215,-52.8599,12
-884.132,-7.62905,-57.7793,12
-885.648,-7.81031,-62.7844,12
-887.178,-8.02679,-67.8359,12
-888.672,-8.2702,-72.7697,12
-890.186,-8.53483,-77.7701,12
-891.658,-8.80322,-82.6288,12
-892.319,-8.9872,-85.866,12
-893.375,-9.29794,-91.0336,12
-894.62,-9.67951,-97.1294,12
-895.504,-10.0082,-102.444,12
-895.925,-10.2271,-105.743,12
-896.582,-10.5557,-110.882,12
-896.997,-10.7824,-114.13,12
-897.654,-11.1226,-119.278,12
-898.32,-11.4873,-124.485,12
-898.391,-11.8783,-129.899,12
-898.26,-12.2888,-135.244,12
-898.131,-12.7094,-140.429,12
-898.001,-13.1759,-145.733,12
-897.868,-13.6679,-151.111,12
-897.734,-14.1791,-156.583,12
-897.602,-14.7027,-161.948,12
-897.468,-15.2355,-167.39,12
-897.335,-15.7752,-172.807,12
-896.982,-16.3283,-178.302,12
-895.963,-16.9524,-183.856,12
-894.764,-17.5938,-189.205,12
-892.674,-18.2931,-194.466,12
-890.099,-19.0694,-199.227,12
-887.395,-19.9129,-203.787,12
-884.133,-20.7192,-207.749,12
-880.276,-21.4088,-211.171,12
-875.965,-22.0335,-213.916,12
-871.488,-22.5117,-215.867,12
-867.042,-22.8562,-217.05,12
-862.686,-23.1564,-217.55,12
-858.45,-23.4383,-217.428,12
-854.421,-23.6887,-216.737,12
-850.625,-23.9051,-215.525,12
-847.059,-24.0833,-213.806,12
-843.868,-24.2266,-211.684,12
-840.863,-24.3594,-209.002,12
-838.182,-24.4975,-205.783,12
-835.912,-24.6546,-202.024,12
-834.213,-24.8417,-197.896,12
-833.129,-25.0822,-193.377,12
-832.768,-25.3714,-188.364,12
-833.33,-25.6551,-182.907,12
-834.891,-25.8904,-177.497,12
-836.74,-26.1041,-172.018,12
-837.704,-26.2097,-169.161,12
-839.339,-26.4196,-163.451,12
-839.777,-26.5245,-160.43,12
-839.938,-26.6389,-157.259,12
-839.812,-26.7446,-154.126,12
-839.393,-26.8592,-150.961,12
-838.69,-26.9773,-147.851,12
-838.011,-27.084,-144.85,12
-837.285,-27.1922,-141.641,12
-836.284,-27.2806,-138.551,12
-835.05,-27.3684,-135.647,12
-833.484,-27.4725,-132.741,12
-831.633,-27.5906,-129.963,12
-829.654,-27.7055,-127.495,12
-827.369,-27.8193,-125.131,12
-824.812,-27.9328,-122.941,12
-822.154,-28.0877,-121.056,12
-819.338,-28.2695,-119.421,12
-816.456,-28.4488,-117.748,12
-813.723,-28.6214,-116.162,12
-810.983,-28.7805,-114.572,12
-808.109,-28.9609,-113.229,12
-805.202,-29.1288,-112.167,12
-802.229,-29.3136,-111.08,12
-799.139,-29.5136,-109.951,12
-795.961,-29.7236,-108.79,12
-792.919,-29.9308,-107.678,12
-789.898,-30.1463,-106.574,12
-786.94,-30.3747,-105.493,12
-783.693,-30.6198,-104.642,12
-780.463,-30.867,-104.105,12
-777.257,-31.1132,-103.572,12
-773.998,-31.3617,-103.03,12
-770.752,-31.6213,-102.491,12
-767.464,-31.8565,-101.944,12
-764.201,-32.0863,-101.402,12
-760.958,-32.3219,-100.863,12
-757.807,-32.5284,-100.038,12
-754.73,-32.7443,-99.2332,12
-751.537,-32.958,-98.3978,12
-748.344,-33.1707,-97.5623,12
-745.139,-33.3836,-96.7236,12
-742.067,-33.5854,-95.92,12
-738.926,-33.8062,-95.0982,12
-735.885,-34.0132,-94.3024,12
-732.751,-34.2344,-93.4824,12
-729.808,-34.4344,-92.4301,12
-726.739,-34.6591,-91.3326,12
-723.735,-34.8736,-90.2586,12
-720.71,-35.0811,-89.1768,12
-717.603,-35.2897,-88.0661,12
-714.516,-35.5023,-86.9622,12
-711.521,-35.7033,-85.8913,12
-708.459,-35.8968,-84.7963,12
-705.423,-36.0876,-83.7107,12
-702.37,-36.2804,-82.6187,12
-699.439,-36.4674,-81.5706,12
-696.285,-36.6678,-80.4428,12
-693.215,-36.8518,-79.3451,12
-690.165,-37.0493,-78.2545,12
-687.096,-37.2309,-77.1571,12
-683.963,-37.4266,-76.0367,12
-680.89,-37.606,-74.9378,12
-677.738,-37.7975,-73.8107,12
-674.582,-37.975,-72.6822,12
-671.447,-38.1541,-71.561,12
-668.269,-38.3305,-70.4246,12
-665.275,-38.4864,-69.3542,12
-662.196,-38.6379,-68.2531,12
-659.224,-38.7784,-67.1903,12
-656.212,-38.9132,-66.1133,12
-653.15,-39.0531,-65.0182,12
-650.029,-39.1808,-63.9021,12
-646.919,-39.3119,-62.7903,12
-643.963,-39.4331,-61.7332,12
-640.922,-39.5537,-60.6456,12
-637.88,-39.6733,-59.5579,12
-634.884,-39.7931,-58.4866,12
-631.673,-39.9228,-57.3383,12
-628.507,-40.0497,-56.2061,12
-625.235,-40.1733,-55.3744,12
-622.028,-40.2894,-54.8636,12
-618.677,-40.4079,-54.6491,12
-615.334,-40.5189,-54.4351,12
-612.13,-40.617,-54.2302,12
-608.984,-40.7103,-54.3064,12
-605.787,-40.8212,-54.6733,12
-602.562,-40.9484,-55.3493,12
-599.404,-41.0648,-56.323,12
-596.333,-41.1832,-57.5931,12
-593.504,-41.2916,-59.0714,12
-590.599,-41.4219,-60.9688,12
-587.964,-41.5506,-63.07,12
-585.642,-41.6861,-65.2901,12
-583.321,-41.8373,-67.5093,12
-581.002,-41.9745,-69.7267,12
-578.607,-42.1068,-72.0165,12
-576.135,-42.2393,-74.3802,12
-573.69,-42.3564,-76.7184,12
-571.3,-42.4505,-79.0037,12
-568.907,-42.5355,-81.2917,12
-566.762,-42.6366,-83.7562,12
-564.861,-42.7395,-86.3888,12
-563.21,-42.8503,-89.1764,12
-561.828,-42.9581,-92.0761,12
-560.675,-43.0773,-95.2292,12
-559.84,-43.1881,-98.3735,12
-559.003,-43.28,-101.522,12
-558.146,-43.3499,-104.749,12
-557.275,-43.4109,-108.027,12
-556.725,-43.4674,-111.297,12
-556.48,-43.5381,-114.604,12
-556.191,-43.6321,-118.499,12
-555.967,-43.7318,-121.539,12
-555.547,-43.9572,-127.206,12
-555.794,-44.2151,-132.813,12
-556.298,-44.3498,-135.79,12
-557.788,-44.5993,-140.954,12
-560.122,-44.8539,-145.977,12
-562.829,-45.1004,-150.429,12
-565.566,-45.361,-154.933,12
-568.279,-45.6367,-159.395,12
-571.027,-45.9386,-163.915,12
-573.767,-46.2387,-168.421,12
-576.659,-46.55,-172.806,12
-579.709,-46.8367,-177.08,12
-582.909,-47.119,-181.565,12
-586.18,-47.3662,-186.149,12
-589.308,-47.5659,-190.532,12
-592.602,-47.757,-195.15,12
-595.922,-47.9331,-199.801,12
-599.836,-48.1225,-204.695,12
-603.359,-48.2878,-208.728,12
-606.818,-48.4523,-212.689,12
-610.297,-48.6197,-216.672,12
-612.575,-48.7301,-219.28,12
-616.566,-48.9073,-223.849,12
-620.635,-49.0697,-228.508,12
-624.68,-49.2058,-233.139,12
-628.775,-49.3257,-237.827,12
-632.791,-49.4408,-242.425,12
-636.782,-49.5641,-246.994,12
-640.725,-49.7043,-251.509,12
-644.626,-49.8649,-255.973,12
-648.45,-50.0334,-260.352,12
-651.776,-50.2085,-265.302,12
-654.799,-50.3775,-270.224,12
-657.295,-50.5134,-274.645,12
-658.583,-50.6037,-277.853,12
-659.983,-50.7363,-282.873,12
-660.454,-50.8261,-286.144,12
-660.814,-50.9584,-291.278,12
-661.049,-51.0342,-294.621,12
-661.406,-51.1055,-299.705,12
-661.632,-51.1344,-302.927,12
-661.466,-51.1524,-307.863,12
-660.905,-51.1535,-311.248,12
-659.524,-51.1599,-316.194,12
-657.068,-51.1875,-321.522,12
-654.13,-51.2077,-325.962,12
-650.722,-51.2063,-330.029,12
-646.984,-51.2031,-334.49,12
-643.202,-51.2025,-339.003,12
-639.273,-51.1658,-343.692,12
-635.465,-51.1013,-348.236,12
-631.557,-51.0444,-352.9,12
-627.844,-51.0368,-357.877,12
-625.137,-51.0281,-363.173,12
-623.327,-51.0223,-368.94,12
-622.517,-51.0783,-374.946,12
-622.733,-51.2126,-380.993,12
-624.023,-51.3969,-387.081,12
-625.594,-51.5489,-393.188,12
-627.949,-51.6877,-399.005,12
-630.542,-51.827,-404.692,12
-633.041,-51.9717,-410.173,12
-635.535,-52.118,-415.643,12
-638.056,-52.2803,-421.175,12
-640.503,-52.4459,-426.542,12
-642.925,-52.6148,-431.854,12
-645.389,-52.7971,-437.259,12
-647.853,-52.9813,-442.662,12
-650.315,-53.1697,-448.063,12
-652.78,-53.3636,-453.469,12
-655.263,-53.5601,-458.917,12
-657.45,-53.745,-464.538,12
-658.666,-53.8951,-470.533,12
-658.865,-53.9614,-476.413,12
-658.079,-54.0011,-482.308,12
-656.223,-54.0982,-488.216,12
-653.329,-54.3705,-493.781,12
-649.708,-54.7715,-498.55,12
-645.336,-55.145,-502.652,12
-640.634,-55.4583,-506.149,12
-635.934,-55.7664,-509.645,12
-631.214,-56.067,-513.154,12
-626.289,-56.3865,-516.816,12
-621.305,-56.7024,-520.132,12
-615.738,-57.0325,-522.963,12
-610.561,-57.3358,-525.597,12
-605.013,-57.628,-527.597,12
-600.103,-57.8798,-529.144,12
-596.83,-58.0216,-529.847,12
-591.446,-58.2313,-530.376,12
-587.954,-58.3595,-530.244,12
-582.784,-58.5567,-529.475,12
-579.454,-58.7226,-528.512,12
-574.353,-59.0191,-527.038,12
-571.189,-59.1895,-526.123,12
-566.206,-59.431,-524.682,12
-563.111,-59.5766,-523.466,12
-558.182,-59.8288,-520.824,12
-553.065,-60.1223,-517.817,12
-548.598,-60.3589,-515.193,12
-543.482,-60.6039,-512.187,12
-539.174,-60.7187,-509.449,12
-536.618,-60.7516,-507.319,12
-532.858,-60.7809,-503.692,12
-530.459,-60.7911,-501.379,12
-526.742,-60.7971,-497.793,12
-522.655,-60.7902,-493.405,12
-519.277,-60.7701,-489.464,12
-515.885,-60.7341,-485.506,12
-512.612,-60.6835,-481.687,12
-509.388,-60.5956,-476.825,12
-506.224,-60.4598,-471.608,12
-503.069,-60.2744,-466.404,12
-500.019,-60.0556,-461.373,12
-496.928,-59.7865,-456.275,12
-494.515,-59.4878,-450.873,12
-492.229,-59.1469,-445.136,12
-489.997,-58.7747,-439.537,12
-487.818,-58.3673,-434.067,12
-485.613,-57.9372,-428.536,12
-483.331,-57.4357,-422.81,12
-481.837,-56.9167,-417.02,12
-480.569,-56.3592,-411.119,12
-479.322,-55.7764,-405.313,12
-478.094,-55.1654,-399.6,12
-476.814,-54.502,-393.64,12
-475.853,-53.8071,-387.575,12
-475.174,-53.0916,-381.687,12
-474.514,-52.4011,-375.962,12
-474.153,-51.6853,-370.197,12
-474.445,-50.957,-364.189,12
-474.746,-50.2163,-357.998,12
-475.035,-49.5248,-352.053,12
-475.325,-48.8622,-346.107,12
-475.607,-48.2497,-340.299,12
-475.894,-47.6573,-334.397,12
-476.138,-47.1599,-329.39,12
-476.297,-46.8449,-326.123,12
-476.551,-46.3182,-320.903,12
-476.718,-45.9895,-317.465,12
-476.97,-45.4872,-312.275,12
-477.126,-45.1796,-309.065,12
-477.382,-44.6771,-303.819,12
-477.546,-44.3482,-300.436,12
-477.805,-43.8193,-295.104,12
-477.978,-43.4802,-291.557,12
-478.241,-42.9341,-286.152,12
-478.539,-42.2934,-280.021,12
-478.79,-41.7448,-274.845,12
-479.033,-41.2123,-269.867,12
-479.086,-40.6545,-264.696,12
-478.367,-40.0936,-259.472,12
-477.451,-39.5285,-254.253,12
-476.878,-39.1789,-250.987,12
-475.996,-38.6327,-245.953,12
-475.398,-38.2634,-242.547,12
-474.343,-37.6273,-236.53,12
-472.594,-37.0396,-230.857,12
-470.56,-36.459,-225.107,12
-468.277,-35.9096,-219.589,12
-465.7,-35.3003,-214.022,12
-463.225,-34.6637,-208.675,12
-460.64,-33.9456,-203.09,12
-458.109,-33.2202,-197.623,12
-455.405,-32.4487,-191.781,12
-452.753,-31.6885,-186.051,12
-450.181,-30.9928,-180.496,12
-447.185,-30.3378,-175.13,12
-444.196,-29.6792,-169.777,12
-441.236,-29.0332,-164.476,12
-438.085,-28.3686,-158.833,12
-435.067,-27.7377,-153.429,12
-432.074,-27.1122,-148.07,12
-429.082,-26.508,-142.711,12
-426.471,-25.9595,-138.035,12
-424.529,-25.6134,-135.227,12
-421.062,-25.0854,-131.24,12
-418.727,-24.7447,-128.749,12
-415.059,-24.2011,-124.834,12
-412.659,-23.8545,-122.273,12
-408.962,-23.369,-118.599,12
-406.376,-23.0932,-116.615,12
-402.03,-22.6704,-113.966,12
-398.928,-22.3669,-112.223,12
-394.333,-21.9301,-109.642,12
-388.751,-21.435,-106.91,12
-383.587,-21.0373,-105.318,12
-378.582,-20.6642,-103.981,12
-373.53,-20.2953,-102.631,12
-368.566,-19.9492,-101.304,12
-363.467,-19.6094,-99.9415,12
-357.372,-19.2033,-98.6677,12
-352.15,-18.8413,-97.8083,12
-346.287,-18.4495,-96.8436,12
-341.22,-18.1098,-96.0097,12
-337.997,-17.8895,-95.4793,12
-332.883,-17.5296,-94.6377,12
-329.504,-17.2906,-94.0818,12
-324.452,-16.9374,-93.2504,12
-321.213,-16.7111,-92.7175,12
-316.254,-16.3531,-91.9016,12
-310.472,-15.943,-90.9501,12
-305.308,-15.5767,-90.1003,12
-300.088,-15.221,-89.2414,12
-295.124,-14.8736,-87.8602,12
-291.069,-14.591,-86.5725,12
-285.907,-14.2107,-84.9336,12
-280.883,-13.8202,-83.3384,12
-275.759,-13.3827,-81.7112,12
-270.665,-12.9299,-80.0938,12
-265.454,-12.4479,-78.439,12
-260.276,-11.9583,-76.7952,12
-255.125,-11.4725,-75.1594,12
-250.024,-11.0083,-73.5397,12
-244.819,-10.5195,-71.8871,12
-239.416,-10.0175,-70.1715,12
-234.158,-9.50012,-68.2793,12
-228.978,-9.01497,-66.1827,12
-223.661,-8.4895,-64.0304,12
-218.421,-7.98821,-61.9095,12
-213.091,-7.46434,-59.7523,12
-210.304,-7.19092,-58.6242,12
-207.515,-6.91853,-57.4956,12
-204.713,-6.65443,-56.3612,12
-199.316,-6.13812,-54.1768,12
-193.959,-5.62708,-52.0084,12
-188.559,-5.12216,-49.8228,12
-183.327,-4.64198,-47.7051,12
-178.5,-4.18766,-45.2607,12
-173.904,-3.74734,-42.6984,12
-169.909,-3.34193,-39.5125,12
-166.589,-2.96123,-35.8361,12
-163.99,-2.61089,-31.8091,12
-162.113,-2.27209,-27.5267,12
-160.878,-1.81899,-23.0188,12
-159.473,-1.41489,-18.8763,12
-157.506,-1.22706,-15.083,12
-155.001,-1.10722,-11.6429,12
-151.925,-0.888584,-8.55561,12
-148.489,-0.416205,-5.95686,12
-144.716,-0.247103,-3.70806,12
-140.436,-0.122539,-2.01178,12
-135.925,-0.0261978,-1.01408,12
-131.058,0.058878,-0.54648,12
-125.894,0.144753,-0.0504938,12
-120.639,0.218672,0.454341,12
-115.41,0.276436,0.518249,12
-109.879,0.31576,0.585841,12
-104.088,0.327916,0.656611,12
-98.1758,0.317563,0.728867,12
-92.1325,0.292581,0.802723,12
-88.9367,0.276298,0.84178,12
-85.7317,0.258816,0.880948,12
-82.5923,0.242053,0.638246,12
-79.306,0.223022,0.384181,12
-76.0003,0.204313,0.128621,12
-72.6702,0.18272,-0.128822,12
-69.3581,0.15839,-0.384879,12
-65.9275,0.130567,-0.650095,12
-62.4959,0.0983028,-0.915392,12
-59.2619,0.0629998,-1.16541,12
-55.9829,0.0226138,-1.41891,12
-52.7445,-0.0262807,-1.66927,12
-49.4214,-0.0776391,-1.92618,12
-46.1331,-0.137465,-2.1804,12
-42.8193,-0.196345,-2.43658,12
-39.4186,-0.260255,-2.69949,12
-36.0214,-0.324686,-2.96212,12
-32.6872,-0.388819,-2.90805,12
-29.4787,-0.446976,-2.85603,12
-26.252,-0.50253,-2.8037,12
-23.0274,-0.554796,-2.75141,12
-19.7894,-0.602708,-2.69891,12
-16.5328,-0.629915,-2.6461,12
-13.1667,-0.680836,-2.59152,12
-9.75808,-0.710672,-2.86318,12
-6.46776,-0.73374,-3.12542,12
-3.15813,-0.753034,-3.38919,12
0.183537,-0.766322,-3.65552,12
3.54073,-0.775247,-3.92308,12
6.85315,-0.779848,-4.18708,12
10.0767,-0.778839,-4.44399,12
13.2756,-0.7733,-4.69895,12
16.4685,-0.763666,-4.66742,12
19.7899,-0.748593,-4.63462,12
23.0577,-0.726203,-4.60235,12
26.3485,-0.6996,-4.56986,12
29.5729,-0.667698,-4.53802,12
32.8397,-0.62712,-4.50576,12
36.0948,-0.580356,-4.47362,12
39.3027,-0.52748,-4.44194,12
42.5327,-0.468387,-4.41004,12
45.6802,-0.402502,-4.37896,12
48.7754,-0.329905,-4.3484,12
51.8549,-0.218042,-4.31799,12
54.9797,-0.0817952,-4.28713,12
60.6271,0.219299,-4.23136,12
66.2521,0.513786,-4.17582,12
71.6527,0.801572,-4.12249,12
76.7873,1.13119,-3.85995,12
81.5003,1.41131,-2.83584,12
85.8173,1.61979,-1.14763,12
89.8242,1.78363,1.22092,12
93.1882,1.92379,4.00211,12
95.9429,2.03222,7.08926,12
93.4756,1.93983,4.46421,12
90.3413,1.80015,2.1055,12
87.682,1.70014,0.669034,12
